         262
 Energy:  -1302.29328110000     
 X  0.0000000E+00  0.0000000E+00  0.0000000E+00
 X  0.0000000E+00  -15.14622      0.0000000E+00
 X  0.0000000E+00  -7.573111      -13.11701    
 X   29.00000      0.0000000E+00  0.0000000E+00
 X  0.0000000E+00  -22.71933      -13.11701    
 X   29.00000      -15.14622      0.0000000E+00
 X   29.00000      -7.573111      -13.11701    
 X   29.00000      -22.71933      -13.11701    
 Ni   15.17280      -11.39772      -8.037920    
 Ni   15.03190      -12.67747      -5.797670    
 Ni   15.03784      -13.89438      -3.629620    
 Ni   15.03741      -15.14723      -1.458030    
 Ni   15.04241      -16.41274      -3.641110    
 Ni   15.03741      -17.67059      -5.828620    
 Ni   15.03600      -16.41757      -8.018480    
 Ni   15.03862      -15.14963      -10.20409    
 Ni   15.03600      -13.89081      -12.39496    
 Ni   15.03984      -16.40977      -12.38750    
 Ni   15.03984      -18.93142      -12.38750    
 Ni   15.03862      -20.19155      -10.20409    
 Ni   15.03600      -18.92361      -8.018480    
 Ni   13.04895      -17.67059      -8.749460    
 Ni   13.05208      -16.40792      -10.93057    
 Ni   11.04530      -17.67059      -11.65957    
 Ni   11.04454      -18.93492      -9.473780    
 Ni   9.036930      -20.19533      -10.20191    
 Ni   9.038070      -18.93278      -12.38829    
 Ni   9.037580      -21.45673      -12.38825    
 Ni   11.04454      -20.19570      -11.65752    
 Ni   13.05208      -18.93326      -10.93057    
 Ni   15.03984      -17.67059      -10.20369    
 Ni   15.03784      -15.16352      -5.827820    
 Ni   13.05292      -13.88845      -6.558340    
 Ni   13.05287      -15.14937      -4.370520    
 Ni   11.04510      -16.40797      -5.101840    
 Ni   11.04353      -15.14494      -7.287630    
 Ni   9.037580      -16.40858      -8.016330    
 Ni   9.036930      -15.14585      -10.20191    
 Ni   7.037270      -16.40855      -10.93092    
 Ni   7.036930      -17.67059      -8.745240    
 Ni   5.031440      -18.93381      -9.472560    
 Ni   5.030370      -17.67059      -11.65957    
 Ni   3.031550      -18.93310      -12.38847    
 Ni   3.031980      -20.19563      -10.20174    
 Ni   3.031830      -21.45769      -12.38885    
 Ni   5.031440      -20.19620      -11.65910    
 Ni   7.037270      -18.93264      -10.93092    
 Ni   9.038070      -17.67059      -10.20212    
 Ni   11.04454      -16.40626      -9.473780    
 Ni   13.04984      -15.14260      -8.744730    
 Ni   11.04553      -13.88157      -9.471970    
 Ni   13.04984      -13.88227      -10.92768    
 Ni   13.05292      -11.36173      -10.93475    
 Ni   15.03190      -10.09748      -10.26634    
 Ni   15.03784      -8.828350      -12.40425    
 Ni   15.03784      -11.36661      -12.40425    
 Ni   15.03982      -12.63056      -10.21732    
 Ni   13.08016      -12.60936      -8.737460    
 Ni   15.03982      -13.90156      -8.015900    
 Ni   9.038070      -16.40841      -12.38829    
 Ni   9.037580      -13.88445      -12.38825    
 Ni   11.04353      -12.62156      -11.65826    
 Ni   11.05699      -11.35947      -9.471850    
 Ni   11.05699      -8.835490      -9.471850    
 Ni   11.04353      -7.573400      -11.65826    
 Ni   13.04984      -6.312690      -10.92768    
 Ni   13.08016      -7.585600      -8.737460    
 Ni   15.17280      -8.797240      -8.037920    
 Ni   15.03982      -6.293410      -8.015900    
 Ni   15.03190      -7.517500      -5.797670    
 Ni   15.03982      -8.826490      -3.628470    
 Ni   15.03862      -10.09748      -1.453510    
 Ni   13.04984      -11.35781      -2.189280    
 Ni   13.04895      -20.19082      -13.11462    
 Ni   11.04347      -13.88278     -0.7280000    
 Ni   11.04353      -12.62087      -2.915800    
 Ni   9.037990      -13.88393      -3.643840    
 Ni   9.043610      -12.62028      -5.830690    
 Ni   7.039370      -13.88295      -6.558220    
 Ni   7.042770      -12.61920      -8.743150    
 Ni   5.033080      -13.88198      -9.472210    
 Ni   5.031310      -12.62058      -11.65886    
 Ni   7.039370      -11.35887      -10.93004    
 Ni   9.043610      -10.09748      -10.20031    
 Ni   9.037980      -8.835440      -12.38809    
 Ni   9.037990      -11.35953      -12.38809    
 Ni   11.04605      -10.09748      -11.65911    
 Ni   13.05292      -8.833230      -10.93475    
 Ni   15.03982      -7.564400      -10.21732    
 Ni   9.037580      -18.93260      -8.016330    
 Ni   9.038310      -17.67059      -5.830310    
 Ni   9.038290      -16.40815      -3.643760    
 Ni   9.038310      -15.14577      -1.457180    
 Ni   7.037420      -13.88323      -2.186000    
 Ni   7.038430      -11.35939      -2.187410    
 Ni   7.042770      -10.09748      -4.375390    
 Ni   5.033320      -11.35959      -5.101850    
 Ni   5.034630      -10.09748      -7.287230    
 Ni   3.033890      -11.35963      -8.015930    
 Ni   3.031530      -12.62155      -5.829960    
 Ni   3.030350      -13.88424      -3.643400    
 Ni   5.031310      -12.62188      -2.916340    
 Ni   5.031440      -11.35988     -0.7300300    
 Ni   5.031210      -13.88499     -0.7292700    
 Ni   7.036930      -20.19448      -13.11673    
 Ni   9.037580      -12.62161      -1.457100    
 Ni   9.036930      -10.09748      -1.457870    
 Ni   11.04454      -8.836700     -0.7303900    
 Ni   13.04895      -15.15037      -13.11462    
 Ni   13.04957      -6.312830      -2.182150    
 Ni   13.05287      -5.045590      -4.370520    
 Ni   13.04957      -18.93025      -6.562170    
 Ni   11.04353      -5.050020      -7.287630    
 Ni   11.04605      -6.311320      -5.101290    
 Ni   9.043610      -7.574680      -5.830690    
 Ni   9.040380      -6.313250      -8.014960    
 Ni   7.042770      -7.575760      -8.743150    
 Ni   7.038430      -6.311860      -10.92999    
 Ni   5.031310      -7.574380      -11.65886    
 Ni   5.033320      -8.835940      -9.472940    
 Ni   3.031530      -10.09748      -10.20177    
 Ni   3.030350      -8.835210      -12.38857    
 Ni   3.030350      -11.35975      -12.38857    
 Ni   3.031830      -13.88349      -12.38885    
 Ni   3.031980      -15.14556      -10.20174    
 Ni   3.031830      -16.40862      -8.015200    
 Ni   5.031310      -15.14498      -7.286480    
 Ni   7.037420      -16.40815      -6.559290    
 Ni   5.030960      -16.40811      -5.100620    
 Ni   7.037780      -15.14562      -4.372680    
 Ni   5.030700      -13.88375      -5.101230    
 Ni   7.039370      -12.62156      -4.373430    
 Ni   9.040380      -11.35937      -3.646120    
 Ni   11.04553      -10.09748      -2.917740    
 Ni   9.040380      -8.835600      -3.646120    
 Ni   11.05699      -8.836540      -5.102000    
 Ni   13.08016      -10.09748      -4.386760    
 Ni   13.07654      -8.833340      -6.557380    
 Ni   11.07449      -10.09748      -7.287230    
 Ni   9.051430      -11.35677      -8.014280    
 Ni   9.051430      -8.838200      -8.014280    
 Ni   7.043930      -8.836230      -6.559050    
 Ni   7.039370      -6.312020      -6.558220    
 Ni   7.037420      -18.93304      -6.559290    
 Ni   7.037780      -5.049340      -4.372680    
 Ni   5.030700      -6.311210      -5.101230    
 Ni   5.031310      -7.573090      -2.916340    
 Ni   5.031440      -8.835080     -0.7300300    
 Ni   7.036930      -15.14671      -13.11673    
 Ni   7.037420      -6.311730      -2.186000    
 Ni   9.037990      -6.311030      -3.643840    
 Ni   9.038290      -3.786820      -3.643760    
 Ni   11.04546      -2.524370      -2.914890    
