         265
 Energy:  -1360.43567560000     
 X  0.0000000E+00  0.0000000E+00  0.0000000E+00
 X   14.28000      0.0000000E+00  0.0000000E+00
 X  0.0000000E+00   14.28000      0.0000000E+00
 X  0.0000000E+00  0.0000000E+00   14.28000    
 X   14.28000       14.28000      0.0000000E+00
 X   14.28000      0.0000000E+00   14.28000    
 X  0.0000000E+00   14.28000       14.28000    
 X   14.28000       14.28000       14.28000    
 Ni  0.0000000E+00  0.0000000E+00  0.0000000E+00
 Ni  0.0000000E+00   1.785000       1.785000    
 Ni   1.785000      0.0000000E+00   1.785000    
 Ni   1.785000       1.785000      0.0000000E+00
 Ni  0.0000000E+00  0.0000000E+00   3.570000    
 Ni  0.0000000E+00   1.785000       5.355000    
 Ni   1.785000      0.0000000E+00   5.355000    
 Ni   1.785000       1.785000       3.570000    
 Ni  0.0000000E+00  0.0000000E+00   7.140000    
 Ni  0.0000000E+00   1.785000       8.925000    
 Ni   1.785000      0.0000000E+00   8.925000    
 Ni   1.785000       1.785000       7.140000    
 Ni  0.0000000E+00  0.0000000E+00   10.71000    
 Ni  0.0000000E+00   1.785000       12.49500    
 Ni   1.785000      0.0000000E+00   12.49500    
 Ni   1.785000       1.785000       10.71000    
 Ni  0.0000000E+00   3.570000      0.0000000E+00
 Ni  0.0000000E+00   5.355000       1.785000    
 Ni   1.785000       3.570000       1.785000    
 Ni   1.785000       5.355000      0.0000000E+00
 Ni  0.0000000E+00   3.570000       3.570000    
 Ni  0.0000000E+00   5.355000       5.355000    
 Ni   1.785000       3.570000       5.355000    
 Ni   1.785000       5.355000       3.570000    
 Ni  0.0000000E+00   3.570000       7.140000    
 Ni  0.0000000E+00   5.355000       8.925000    
 Ni   1.785000       3.570000       8.925000    
 Ni   1.785000       5.355000       7.140000    
 Ni  0.0000000E+00   3.570000       10.71000    
 Ni  0.0000000E+00   5.355000       12.49500    
 Ni   1.785000       3.570000       12.49500    
 Ni   1.785000       5.355000       10.71000    
 Ni  0.0000000E+00   7.140000      0.0000000E+00
 Ni  0.0000000E+00   8.925000       1.785000    
 Ni   1.785000       7.140000       1.785000    
 Ni   1.785000       8.925000      0.0000000E+00
 Ni  0.0000000E+00   7.140000       3.570000    
 Ni  0.0000000E+00   8.925000       5.355000    
 Ni   1.785000       7.140000       5.355000    
 Ni   1.785000       8.925000       3.570000    
 Ni  0.0000000E+00   7.140000       7.140000    
 Ni  0.0000000E+00   8.925000       8.925000    
 Ni   1.785000       7.140000       8.925000    
 Ni   1.785000       8.925000       7.140000    
 Ni  0.0000000E+00   7.140000       10.71000    
 Ni  0.0000000E+00   8.925000       12.49500    
 Ni   1.785000       7.140000       12.49500    
 Ni   1.785000       8.925000       10.71000    
 Ni  0.0000000E+00   10.71000      0.0000000E+00
 Ni  0.0000000E+00   12.49500       1.785000    
 Ni   1.785000       10.71000       1.785000    
 Ni   1.785000       12.49500      0.0000000E+00
 Ni  0.0000000E+00   10.71000       3.570000    
 Ni  0.0000000E+00   12.49500       5.355000    
 Ni   1.785000       10.71000       5.355000    
 Ni   1.785000       12.49500       3.570000    
 Ni  0.0000000E+00   10.71000       7.140000    
 Ni  0.0000000E+00   12.49500       8.925000    
 Ni   1.785000       10.71000       8.925000    
 Ni   1.785000       12.49500       7.140000    
 Ni  0.0000000E+00   10.71000       10.71000    
 Ni  0.0000000E+00   12.49500       12.49500    
 Ni   1.785000       10.71000       12.49500    
 Ni   1.785000       12.49500       10.71000    
 Ni   3.570000      0.0000000E+00  0.0000000E+00
 Ni   3.570000       1.785000       1.785000    
 Ni   5.355000      0.0000000E+00   1.785000    
 Ni   5.355000       1.785000      0.0000000E+00
 Ni   3.570000      0.0000000E+00   3.570000    
 Ni   3.570000       1.785000       5.355000    
 Ni   5.355000      0.0000000E+00   5.355000    
 Ni   5.355000       1.785000       3.570000    
 Ni   3.570000      0.0000000E+00   7.140000    
 Ni   3.570000       1.785000       8.925000    
 Ni   5.355000      0.0000000E+00   8.925000    
 Ni   5.355000       1.785000       7.140000    
 Ni   3.570000      0.0000000E+00   10.71000    
 Ni   3.570000       1.785000       12.49500    
 Ni   5.355000      0.0000000E+00   12.49500    
 Ni   5.355000       1.785000       10.71000    
 Ni   3.570000       3.570000      0.0000000E+00
 Ni   3.570000       5.355000       1.785000    
 Ni   5.355000       3.570000       1.785000    
 Ni   5.355000       5.355000      0.0000000E+00
 Ni   3.570000       3.570000       3.570000    
 Ni   3.570000       5.355000       5.355000    
 Ni   5.355000       3.570000       5.355000    
 Ni   5.355000       5.355000       3.570000    
 Ni   3.570000       3.570000       7.140000    
 Ni   3.570000       5.355000       8.925000    
 Ni   5.355000       3.570000       8.925000    
 Ni   5.355000       5.355000       7.140000    
 Ni   3.570000       3.570000       10.71000    
 Ni   3.570000       5.355000       12.49500    
 Ni   5.355000       3.570000       12.49500    
 Ni   5.355000       5.355000       10.71000    
 Ni   3.570000       7.140000      0.0000000E+00
 Ni   3.570000       8.925000       1.785000    
 Ni   5.355000       7.140000       1.785000    
 Ni   5.355000       8.925000      0.0000000E+00
 Ni   3.570000       7.140000       3.570000    
 Ni   3.570000       8.925000       5.355000    
 Ni   5.355000       7.140000       5.355000    
 Ni   5.355000       8.925000       3.570000    
 Ni   3.570000       7.140000       7.140000    
 Ni   3.570000       8.925000       8.925000    
 Ni   5.355000       7.140000       8.925000    
 Ni   5.355000       8.925000       7.140000    
 Ni   3.570000       7.140000       10.71000    
 Ni   3.570000       8.925000       12.49500    
 Ni   5.355000       7.140000       12.49500    
 Ni   5.355000       8.925000       10.71000    
 Ni   3.570000       10.71000      0.0000000E+00
 Ni   3.570000       12.49500       1.785000    
 Ni   5.355000       10.71000       1.785000    
 Ni   5.355000       12.49500      0.0000000E+00
 Ni   3.570000       10.71000       3.570000    
 Ni   3.570000       12.49500       5.355000    
 Ni   5.355000       10.71000       5.355000    
 Ni   5.355000       12.49500       3.570000    
 Ni   3.570000       10.71000       7.140000    
 Ni   3.570000       12.49500       8.925000    
 Ni   5.355000       10.71000       8.925000    
 Ni   5.355000       12.49500       7.140000    
 Ni   3.570000       10.71000       10.71000    
 Ni   3.570000       12.49500       12.49500    
 Ni   5.355000       10.71000       12.49500    
 Ni   5.355000       12.49500       10.71000    
 Ni   7.140000      0.0000000E+00  0.0000000E+00
 Ni   7.140000       1.785000       1.785000    
 Ni   8.925000      0.0000000E+00   1.785000    
 Ni   8.925000       1.785000      0.0000000E+00
 Ni   7.140000      0.0000000E+00   3.570000    
 Ni   7.140000       1.785000       5.355000    
 Ni   8.925000      0.0000000E+00   5.355000    
 Ni   8.925000       1.785000       3.570000    
 Ni   7.140000      0.0000000E+00   7.140000    
 Ni   7.140000       1.785000       8.925000    
 Ni   8.925000      0.0000000E+00   8.925000    
 Ni   8.925000       1.785000       7.140000    
 Ni   7.140000      0.0000000E+00   10.71000    
 Ni   7.140000       1.785000       12.49500    
 Ni   8.925000      0.0000000E+00   12.49500    
 Ni   8.925000       1.785000       10.71000    
 Ni   7.140000       3.570000      0.0000000E+00
 Ni   7.140000       5.355000       1.785000    
 Ni   8.925000       3.570000       1.785000    
 Ni   8.925000       5.355000      0.0000000E+00
 Ni   7.140000       3.570000       3.570000    
 Ni   7.140000       5.355000       5.355000    
 Ni   8.925000       3.570000       5.355000    
 Ni   8.925000       5.355000       3.570000    
 Ni   7.140000       3.570000       7.140000    
 Ni   7.140000       5.355000       8.925000    
 Ni   8.925000       3.570000       8.925000    
 Ni   8.925000       5.355000       7.140000    
 Ni   7.140000       3.570000       10.71000    
 Ni   7.140000       5.355000       12.49500    
 Ni   8.925000       3.570000       12.49500    
 Ni   8.925000       5.355000       10.71000    
 Ni   7.140000       7.140000      0.0000000E+00
 Ni   7.140000       8.925000       1.785000    
 Ni   8.925000       7.140000       1.785000    
 Ni   8.925000       8.925000      0.0000000E+00
 Ni   7.140000       7.140000       3.570000    
 Ni   7.140000       8.925000       5.355000    
 Ni   8.925000       7.140000       5.355000    
 Ni   8.925000       8.925000       3.570000    
